timestamp,src_ip,dst_ip,src_port,dst_port,protocol,action,severity,payload_size,zone
2026-05-28 13:06:44.249,192.168.10.50,192.168.10.20,42343,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:44.314,192.168.10.50,192.168.10.20,47640,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:44.408,192.168.10.50,192.168.10.20,53164,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:44.483,192.168.10.50,192.168.10.20,44682,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:44.547,192.168.10.50,192.168.10.20,48275,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:44.665,192.168.10.50,192.168.10.20,51764,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:44.727,192.168.10.50,192.168.10.20,48830,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:44.800,192.168.10.50,192.168.10.20,50750,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:44.879,192.168.10.50,192.168.10.20,48885,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:44.943,192.168.10.50,192.168.10.24,44997,241,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:44.975,192.168.10.50,192.168.10.20,50958,256,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.007,192.168.10.50,192.168.10.18,48567,221,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.035,192.168.10.50,192.168.10.16,43868,158,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.068,192.168.10.50,192.168.10.7,49064,375,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.101,192.168.10.50,192.168.10.1,61049,752,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.132,192.168.10.50,192.168.10.22,54326,593,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.169,192.168.10.50,192.168.10.3,48278,336,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.200,192.168.10.50,192.168.10.5,44697,292,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.231,192.168.10.50,192.168.10.10,46833,965,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.263,192.168.10.50,192.168.10.23,49938,818,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.294,192.168.10.50,192.168.10.4,50915,237,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.326,192.168.10.50,192.168.10.10,62202,598,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.351,192.168.10.50,192.168.10.6,48876,453,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.382,192.168.10.50,192.168.10.20,42131,155,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.414,192.168.10.50,192.168.10.8,42984,231,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:06:45.446,192.168.10.50,192.168.10.20,55063,669,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:36.742,192.168.10.50,192.168.10.10,42962,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:36.993,192.168.10.50,192.168.10.10,48987,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:37.239,192.168.10.50,192.168.10.10,47820,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:37.482,192.168.10.50,192.168.10.10,44512,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:37.740,192.168.10.50,192.168.10.10,43370,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:37.989,192.168.10.50,192.168.10.10,43337,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:38.243,192.168.10.50,192.168.10.10,54492,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:38.503,192.168.10.50,192.168.10.10,48199,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:38.742,192.168.10.50,192.168.10.10,51139,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:38.992,192.168.10.50,192.168.10.10,57937,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:39.238,192.168.10.50,192.168.10.10,40726,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:39.492,192.168.10.50,192.168.10.11,44089,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:39.743,192.168.10.50,192.168.10.11,64239,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:39.998,192.168.10.50,192.168.10.11,50759,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:40.238,192.168.10.50,192.168.10.11,62569,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:40.488,192.168.10.50,192.168.10.11,55705,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:40.738,192.168.10.50,192.168.10.11,46575,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:40.988,192.168.10.50,192.168.10.11,62700,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:41.232,192.168.10.50,192.168.10.11,64472,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:41.487,192.168.10.50,192.168.10.11,53719,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:41.740,192.168.10.50,192.168.10.11,41339,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:41.990,192.168.10.50,192.168.10.11,41181,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:42.239,192.168.10.50,192.168.10.20,48419,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:42.485,192.168.10.50,192.168.10.20,47246,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:42.737,192.168.10.50,192.168.10.20,60238,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:42.984,192.168.10.50,192.168.10.20,40248,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:43.238,192.168.10.50,192.168.10.20,55889,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:43.498,192.168.10.50,192.168.10.20,62910,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:43.739,192.168.10.50,192.168.10.20,41680,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:43.985,192.168.10.50,192.168.10.20,40480,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:44.237,192.168.10.50,192.168.10.20,57637,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:44.478,192.168.10.50,192.168.10.20,42493,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:44.722,192.168.10.50,192.168.10.20,56109,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:44.966,192.168.10.50,192.168.10.12,59970,747,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:45.048,192.168.10.50,192.168.10.24,55123,517,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:45.128,192.168.10.50,192.168.10.18,60410,631,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:45.218,192.168.10.50,192.168.10.1,50086,101,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:45.297,192.168.10.50,192.168.10.5,62114,444,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:45.376,192.168.10.50,192.168.10.17,49491,953,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:45.469,192.168.10.50,192.168.10.16,59732,674,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:45.549,192.168.10.50,192.168.10.10,45476,251,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:45.638,192.168.10.50,192.168.10.18,58137,376,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:45.732,192.168.10.50,192.168.10.20,45195,601,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:45.821,192.168.10.50,192.168.10.20,55684,16,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:45.900,192.168.10.50,192.168.10.7,58291,225,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:45.988,192.168.10.50,192.168.10.2,43186,476,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:46.076,192.168.10.50,192.168.10.23,58882,980,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:46.155,192.168.10.50,192.168.10.6,52400,4,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:46.235,192.168.10.50,192.168.10.20,47647,664,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:46.330,192.168.10.50,192.168.10.12,40422,166,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:08:46.418,192.168.10.50,192.168.10.10,57134,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:08:46.980,192.168.10.50,192.168.10.10,44617,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:08:47.537,192.168.10.50,192.168.10.10,55212,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:08:48.099,192.168.10.50,192.168.10.10,43294,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:08:48.665,192.168.10.50,192.168.10.10,62419,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:08:49.215,192.168.10.50,192.168.10.11,61164,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:08:49.777,192.168.10.50,192.168.10.11,41164,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:08:50.327,192.168.10.50,192.168.10.11,62967,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:08:50.894,192.168.10.50,192.168.10.11,61624,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:08:51.448,192.168.10.50,192.168.10.11,49558,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:08:52.005,192.168.10.50,192.168.10.10,57765,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:08:52.845,192.168.10.50,192.168.10.10,46434,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:08:53.276,192.168.10.50,192.168.10.10,43596,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:08:53.708,192.168.10.50,192.168.10.11,54731,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:08:54.555,192.168.10.50,192.168.10.11,40947,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:08:54.979,192.168.10.50,192.168.10.11,62381,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:08:55.409,192.168.10.50,192.168.20.100,64698,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 13:08:55.985,192.168.10.50,192.168.20.100,41492,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 13:08:56.557,192.168.10.50,192.168.20.100,52935,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 13:08:57.127,192.168.10.50,192.168.30.10,57291,80,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:08:57.691,192.168.10.50,192.168.30.10,46315,443,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:08:58.253,192.168.10.50,192.168.30.100,61892,80,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:08:58.832,192.168.10.50,192.168.30.100,57208,443,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:08:59.400,192.168.10.50,192.168.30.100,51524,8080,TCP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:08:59.969,192.168.10.50,10.0.0.1,53486,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 13:09:00.987,192.168.10.50,10.0.0.1,55844,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 13:09:02.006,192.168.10.50,10.0.0.1,62219,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 13:13:21.605,192.168.10.50,192.168.10.10,57981,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:21.858,192.168.10.50,192.168.10.10,62022,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:22.106,192.168.10.50,192.168.10.10,47683,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:22.362,192.168.10.50,192.168.10.10,40406,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:22.624,192.168.10.50,192.168.10.10,40808,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:22.880,192.168.10.50,192.168.10.10,59121,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:23.124,192.168.10.50,192.168.10.10,58175,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:23.368,192.168.10.50,192.168.10.10,58381,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:23.619,192.168.10.50,192.168.10.10,47338,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:23.870,192.168.10.50,192.168.10.10,60512,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:24.120,192.168.10.50,192.168.10.10,52244,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:24.361,192.168.10.50,192.168.10.11,59230,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:24.619,192.168.10.50,192.168.10.11,51832,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:24.860,192.168.10.50,192.168.10.11,41959,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:25.103,192.168.10.50,192.168.10.11,51970,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:25.355,192.168.10.50,192.168.10.11,49235,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:25.615,192.168.10.50,192.168.10.11,43143,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:25.888,192.168.10.50,192.168.10.11,51480,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:26.135,192.168.10.50,192.168.10.11,56707,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:26.384,192.168.10.50,192.168.10.11,44227,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:26.628,192.168.10.50,192.168.10.11,40700,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:26.882,192.168.10.50,192.168.10.11,60067,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:27.136,192.168.10.50,192.168.10.20,63350,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:27.376,192.168.10.50,192.168.10.20,53034,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:27.633,192.168.10.50,192.168.10.20,50066,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:27.887,192.168.10.50,192.168.10.20,55012,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:28.143,192.168.10.50,192.168.10.20,60795,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:28.391,192.168.10.50,192.168.10.20,54308,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:28.648,192.168.10.50,192.168.10.20,63744,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:28.903,192.168.10.50,192.168.10.20,52155,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:29.141,192.168.10.50,192.168.10.20,59544,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:29.387,192.168.10.50,192.168.10.20,50855,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:29.653,192.168.10.50,192.168.10.20,51300,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:29.907,192.168.10.50,192.168.10.18,42794,702,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:29.988,192.168.10.50,192.168.10.25,64243,519,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:30.083,192.168.10.50,192.168.10.16,52709,1000,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:30.163,192.168.10.50,192.168.10.11,53058,386,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:30.240,192.168.10.50,192.168.10.3,40785,111,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:30.320,192.168.10.50,192.168.10.11,45283,250,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:30.409,192.168.10.50,192.168.10.11,41541,328,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:30.488,192.168.10.50,192.168.10.6,44666,333,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:30.582,192.168.10.50,192.168.10.15,44922,209,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:30.669,192.168.10.50,192.168.10.10,57032,711,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:30.755,192.168.10.50,192.168.10.5,53050,351,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:30.837,192.168.10.50,192.168.10.7,44134,333,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:30.916,192.168.10.50,192.168.10.13,59341,593,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:31.002,192.168.10.50,192.168.10.1,53830,593,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:31.082,192.168.10.50,192.168.10.21,40212,487,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:31.163,192.168.10.50,192.168.10.4,62916,87,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:31.244,192.168.10.50,192.168.10.13,54530,613,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:13:31.321,192.168.10.50,192.168.10.10,48168,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:13:31.872,192.168.10.50,192.168.10.10,49610,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:13:32.436,192.168.10.50,192.168.10.10,42119,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:13:32.998,192.168.10.50,192.168.10.10,55223,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:13:33.549,192.168.10.50,192.168.10.10,62434,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:13:34.101,192.168.10.50,192.168.10.11,41176,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:13:34.651,192.168.10.50,192.168.10.11,48293,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:13:35.216,192.168.10.50,192.168.10.11,59770,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:13:35.776,192.168.10.50,192.168.10.11,47710,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:13:36.334,192.168.10.50,192.168.10.11,43511,502,Modbus,UNAUTHORIZED_READ,CRITICAL,256,OT
2026-05-28 13:13:36.902,192.168.10.50,192.168.10.10,48529,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:13:37.739,192.168.10.50,192.168.10.10,41098,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:13:38.178,192.168.10.50,192.168.10.10,59958,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:13:38.611,192.168.10.50,192.168.10.11,61394,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:13:39.465,192.168.10.50,192.168.10.11,51118,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:13:39.905,192.168.10.50,192.168.10.11,40075,502,Modbus,MALICIOUS_WRITE,CRITICAL,128,OT
2026-05-28 13:13:40.340,192.168.10.50,192.168.20.100,57249,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 13:13:40.906,192.168.10.50,192.168.20.100,47623,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 13:13:41.485,192.168.10.50,192.168.20.100,46347,1883,MQTT,LATERAL_MOVEMENT,CRITICAL,96,IoT
2026-05-28 13:13:42.060,192.168.10.50,192.168.30.10,55598,80,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:13:42.632,192.168.10.50,192.168.30.10,51011,443,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:13:43.194,192.168.10.50,192.168.30.100,49151,80,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:13:43.771,192.168.10.50,192.168.30.100,48638,443,HTTP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:13:44.335,192.168.10.50,192.168.30.100,41284,8080,TCP,LATERAL_MOVEMENT,CRITICAL,96,DMZ
2026-05-28 13:13:44.908,192.168.10.50,10.0.0.1,61890,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 13:13:45.933,192.168.10.50,10.0.0.1,55527,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 13:13:46.956,192.168.10.50,10.0.0.1,64772,443,TCP,DATA_EXFIL,HIGH,3042268501,EXTERNAL
2026-05-28 13:31:48.994,192.168.10.50,192.168.10.10,56618,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:49.241,192.168.10.50,192.168.10.10,60732,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:49.499,192.168.10.50,192.168.10.10,44818,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:49.757,192.168.10.50,192.168.10.10,51789,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:50.022,192.168.10.50,192.168.10.10,56703,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:50.271,192.168.10.50,192.168.10.10,58063,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:50.526,192.168.10.50,192.168.10.10,45653,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:50.788,192.168.10.50,192.168.10.10,59513,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:51.033,192.168.10.50,192.168.10.10,58401,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:51.291,192.168.10.50,192.168.10.10,60520,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:51.529,192.168.10.50,192.168.10.10,40272,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:51.768,192.168.10.50,192.168.10.11,58973,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:52.023,192.168.10.50,192.168.10.11,56491,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:52.271,192.168.10.50,192.168.10.11,63261,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:52.521,192.168.10.50,192.168.10.11,64472,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:52.785,192.168.10.50,192.168.10.11,46272,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:53.033,192.168.10.50,192.168.10.11,49064,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:53.280,192.168.10.50,192.168.10.11,45453,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:53.528,192.168.10.50,192.168.10.11,48891,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:53.788,192.168.10.50,192.168.10.11,64250,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:54.042,192.168.10.50,192.168.10.11,62676,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:54.303,192.168.10.50,192.168.10.11,56053,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:54.548,192.168.10.50,192.168.10.20,42732,500,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:54.806,192.168.10.50,192.168.10.20,42256,501,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:55.049,192.168.10.50,192.168.10.20,57132,502,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:55.301,192.168.10.50,192.168.10.20,44019,503,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:55.543,192.168.10.50,192.168.10.20,54811,504,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:55.782,192.168.10.50,192.168.10.20,62733,505,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:56.027,192.168.10.50,192.168.10.20,61824,506,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:56.270,192.168.10.50,192.168.10.20,56770,507,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:56.521,192.168.10.50,192.168.10.20,42980,508,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:56.768,192.168.10.50,192.168.10.20,52698,509,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:57.014,192.168.10.50,192.168.10.20,44656,510,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:57.266,192.168.10.50,192.168.10.22,47396,1003,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:57.362,192.168.10.50,192.168.10.17,60883,689,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:57.458,192.168.10.50,192.168.10.14,42801,327,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:57.548,192.168.10.50,192.168.10.5,51924,840,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:57.627,192.168.10.50,192.168.10.3,48789,994,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:57.713,192.168.10.50,192.168.10.3,59524,305,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:57.796,192.168.10.50,192.168.10.6,45668,396,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:57.890,192.168.10.50,192.168.10.8,61667,591,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:57.980,192.168.10.50,192.168.10.13,43687,987,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:58.079,192.168.10.50,192.168.10.7,45453,342,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:58.174,192.168.10.50,192.168.10.14,56693,130,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:58.284,192.168.10.50,192.168.10.8,50588,237,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:58.408,192.168.10.50,192.168.10.25,40056,470,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:58.497,192.168.10.50,192.168.10.6,60995,906,TCP,PORT_SCAN,HIGH,44,OT
2026-05-28 13:31:58.577,192.168.10.50,192.168.10.5,63750,574,TCP,PORT_SCAN,HIGH,44,OT
